FA;NN;Nom;Prenom;Annee;Trimestre;BrutDMFA;NetReel;NetDeclare;EcartPct;ClasseAttendue
FA00698824;61060166348;Lacroix;Benjamin;2026;1;2201.25;1597.15;1597.15;0.0;Conforme
FA00697137;204917;Bernard;Cédric;2026;1;11058.82;6274.79;4078.61;35.0;EcartAControler
FA00687570;91000270381;Fontaine;Mehdi;2026;1;1129.19;869.88;869.88;0.0;Conforme
FA00684972;95031676295;Guérin;Sarah;2026;1;;1701.39;1701.39;0.0;DeclareSansBCSS
FA00675145;82052569521;Dufour;Amélie;2026;1;10409.02;5970.42;5970.42;0.0;Conforme
FA00765485;86112165021;Petit;Antoine;2026;1;1026.30;776.52;776.52;0.0;Conforme
FA00766251;95101083755;Aubert;Cédric;2026;1;;2153.34;2153.34;0.0;DeclareSansBCSS
FA00759658;99012271730;Renaud;Inès;2026;1;925.52;652.23;652.23;0.0;Conforme
FA00753155;93021175113;Leclerc;Delphine;2026;1;3335.24;2191.67;2191.67;0.0;Conforme
FA00639495;98000180361;Blanchard;Céline;2026;1;1600.18;1182.71;1182.71;0.0;Conforme
FA00709523;1072930588;Roussel;Inès;2026;1;11677.26;6537.43;6537.43;0.0;Conforme
FA00638174;87050471062;Boyer;Youssef;2026;1;8238.02;4942.66;4942.66;0.0;Conforme
FA00740005;96110465359;Lucas;Sarah;2026;1;6342.02;3990.04;3990.04;0.0;Conforme
FA00634958;84100461037;Lemaire;Grégory;2026;1;2129.88;1525.73;1525.73;0.0;Conforme
FA00742399;95092459168;Roger;Samira;2026;1;1081.89;794.35;794.35;0.0;Conforme
FA00706921;90121274197;Roche;Louis;2026;1;;1476.11;1476.11;0.0;DeclareSansBCSS
FA00737864;94072078952;Robin;Pierre;2026;1;902.79;672.33;672.33;0.0;Conforme
FA00724456;82041157371;Gauthier;Aurélie;2026;1;1763.52;1276.79;1276.79;0.0;Conforme
FA00757944;92052174708;Legrand;Yasmina;2026;1;8704.09;5140.49;5140.49;0.0;Conforme
FA00709616;90120469790;Lucas;Sébastien;2026;1;8775.40;5280.45;5280.45;0.0;Conforme
FA00769986;78091469702;Gaillard;Nassim;2026;1;5722.38;3650.66;3650.66;0.0;Conforme
FA00767112;02040943969;Leclerc;Nora;2026;1;8948.68;5321.42;5321.42;0.0;Conforme
FA00654650;00021521953;Meunier;Justine;2026;1;;2092.94;2092.94;0.0;DeclareSansBCSS
FA00675660;98052411990;Lucas;Marine;2026;1;8793.16;5230.96;5230.96;0.0;Conforme
FA00765066;01011012520;Bernard;Leïla;2026;1;3894.72;2685.31;1745.46;35.0;EcartAControler
FA00732448;03100195451;Martin;Chloé;2026;1;705.46;521.79;521.79;0.0;Conforme
FA00720506;97020578054;Roy;Salima;2026;1;388.75;303.21;303.21;0.0;Conforme
FA00708436;02111235119;Robin;Inès;2026;1;7493.63;4515.48;4515.48;0.0;Conforme
FA00727729;88121154389;Garnier;Fatima;2026;1;4800.74;3163.37;2056.19;35.0;EcartAControler
FA00669669;2070626365;Giraud;Justine;2026;1;2037.82;1500.28;1500.28;0.0;Conforme
FA00669058;85061917218;Perrin;Nadia;2026;1;2106.35;1347.55;1347.55;0.0;Conforme
FA00734873;2012030447;Garnier;Nadia;2026;1;2343.17;1452.88;944.37;35.0;EcartAControler
FA00702902;82080466622;Lemaire;Sophie;2026;1;5552.91;3594.38;3594.38;0.0;Conforme
FA00737948;1010563152;Dufour;Delphine;2026;1;2860.25;2028.23;2028.23;0.0;Conforme
FA00756849;84042096137;Lacroix;Thomas;2026;1;798.54;613.87;613.87;0.0;Conforme
FA00725112;98072774369;Blanc;Sophie;2026;1;2030.91;1283.59;1283.59;0.0;Conforme
FA00757637;90042051626;Masson;Youssef;2026;1;5082.98;3350.81;3350.81;0.0;Conforme
FA00717571;85060302167;Leroy;Aïcha;2026;1;1007.01;762.25;762.25;0.0;Conforme
FA00733242;88090748651;Garnier;Olivier;2026;1;12105.90;6838.25;6838.25;0.0;Conforme
FA00745917;80082069949;Lacroix;Damien;2026;1;2078.09;1470.78;1470.78;0.0;Conforme
FA00738953;82071635761;Aubert;Grégory;2026;1;11946.60;6658.71;6658.71;0.0;Conforme
FA00718777;96020837161;Pierre;Pierre;2026;1;3303.05;2255.27;2255.27;0.0;Conforme
FA00764130;01120328550;Moreau;Grégory;2026;1;7100.17;4462.24;4462.24;0.0;Conforme
FA00726151;83011220719;Caron;Inès;2026;1;15549.77;8716.97;8716.97;0.0;Conforme
FA00597281;03040647646;Clément;Salima;2026;1;4420.13;2905.55;2905.55;0.0;Conforme
FA00728354;82052222301;Petit;Olivier;2026;1;491.60;373.79;373.79;0.0;Conforme
FA00770214;95010580181;Giraud;Damien;2026;1;2145.16;1568.74;1019.68;35.0;EcartAControler
FA00746238;94061683027;Gaillard;Sophie;2026;1;2312.24;1580.41;1580.41;0.0;Conforme
FA00636954;00112714128;Roussel;Cédric;2026;1;2620.71;1608.68;1045.64;35.0;EcartAControler
FA00735115;87030966144;Bourgeois;Laura;2026;1;1888.64;1402.68;1402.68;0.0;Conforme
FA00743034;82120607794;Aubert;Hugo;2026;1;6703.74;3833.77;2491.95;35.0;EcartAControler
FA00714335;87031186670;Vincent;Maxime;2026;1;42483.70;23894.51;23894.51;0.0;Conforme
FA00754663;81052286121;Bernard;Maxime;2026;1;2321.74;1625.47;1625.47;0.0;Conforme
FA00719243;85042079629;Benoit;Marine;2026;1;455.12;337.63;337.63;0.0;Conforme
FA00697877;92011470736;Roussel;Sarah;2026;1;1796.65;1155.89;1155.89;0.0;Conforme
FA00708535;80071785771;Bernard;Sarah;2026;1;731.91;556.19;361.52;35.0;EcartAControler
FA00669668;1032643520;Fabre;François;2026;1;4150.47;2791.17;2791.17;0.0;Conforme
FA00719831;78123155939;Colin;Khalid;2026;1;203.13;160.79;160.79;0.0;Conforme
FA00744446;02041983948;Morin;Maxime;2026;1;3892.95;2512.46;2512.46;0.0;Conforme
FA00730263;92030492337;Mercier;Louis;2026;1;3655.25;2515.37;2515.37;0.0;Conforme
FA00684464;21928858;Philippe;Élise;2026;1;4184.05;2639.94;2639.94;0.0;Conforme
FA00773134;96000387185;Brun;Mehdi;2026;1;8703.99;5161.35;5161.35;0.0;Conforme
FA00684463;111343458;Gérard;Grégory;2026;1;5853.74;3715.17;3715.17;0.0;Conforme
FA00679893;86080494125;Brun;Aurélie;2026;1;4379.82;2928.71;2928.71;0.0;Conforme
FA00685872;95092651485;Denis;Aurélie;2026;1;2114.00;1516.55;1516.55;0.0;Conforme
FA00719957;98070790225;Perrin;Laura;2026;1;6148.73;3549.29;2307.04;35.0;EcartAControler
FA00732919;87081560156;Schmitt;François;2026;1;6436.44;4037.99;4037.99;0.0;Conforme
FA00760711;81030806955;Colin;Justine;2026;1;1113.37;842.89;842.89;0.0;Conforme
FA00771066;94102827853;Meunier;Antoine;2026;1;663.49;482.42;482.42;0.0;Conforme
FA00749067;01032147335;Masson;Khalid;2026;1;4202.40;2847.35;2847.35;0.0;Conforme
FA00736757;82091028734;Chevalier;Karim;2026;1;1760.06;1300.37;1300.37;0.0;Conforme
FA00737685;84082705879;Muller;Élise;2026;1;6338.08;3712.43;3712.43;0.0;Conforme
FA00738863;93052877780;Aubert;Mehdi;2026;1;;2369.15;2369.15;0.0;DeclareSansBCSS
FA00736561;94062461304;Marie;Amélie;2026;1;1971.23;1433.33;1433.33;0.0;Conforme
FA00728575;98091667791;Dufour;Inès;2026;1;209.70;168.19;168.19;0.0;Conforme
FA00725336;80042886602;Brunet;Leïla;2026;1;6532.41;3774.04;3774.04;0.0;Conforme
FA00689503;87061181545;Brunet;Maxime;2026;1;8838.39;5169.13;3359.93;35.0;EcartAControler
FA00710445;85021555122;Blanchard;Rachid;2026;1;4777.46;3157.84;3157.84;0.0;Conforme
FA00765336;99121453247;Michel;Sarah;2026;1;9323.22;5493.76;5493.76;0.0;Conforme
FA00687149;93112667491;Roy;François;2026;1;4341.86;2727.32;2727.32;0.0;Conforme
FA00744572;92110456563;Laurent;Damien;2026;1;1219.83;906.76;906.76;0.0;Conforme
FA00732214;87090520778;Boyer;Quentin;2026;1;771.04;598.25;598.25;0.0;Conforme
FA00771664;1082251991;Rey;Quentin;2026;1;5594.38;3609.70;3609.70;0.0;Conforme
FA00736791;03032294857;Renard;Julien;2026;1;144.20;111.49;111.49;0.0;Conforme
FA00689706;87050535992;Dufour;Valérie;2026;1;9260.37;5477.11;5477.11;0.0;Conforme
FA00732135;90091771846;Meyer;Hugo;2026;1;847.88;650.41;650.41;0.0;Conforme
FA00684875;04060587897;Garcia;Nora;2026;1;2274.40;1574.14;1574.14;0.0;Conforme
FA00759109;84061748634;Morin;Mathieu;2026;1;9155.40;5310.34;5310.34;0.0;Conforme
FA00758336;97092762781;Picard;Leïla;2026;1;3804.06;2591.16;2591.16;0.0;Conforme
FA00745773;94091603963;Dufour;Maxime;2026;1;4079.72;2761.04;0.00;100.0;BcssSansDeclaration
FA00720398;84082554540;Schmitt;Mehdi;2026;1;8547.59;5080.75;5080.75;0.0;Conforme
FA00761595;83010172030;Caron;Nassim;2026;1;5824.21;3727.73;3727.73;0.0;Conforme
FA00749973;02102094848;Gérard;Adam;2026;1;1266.27;918.37;918.37;0.0;Conforme
FA00746944;86050979894;Rivière;Anissa;2026;1;;24560.16;24560.16;0.0;DeclareSansBCSS
FA00754395;93082068050;Perrin;Sébastien;2026;1;372.50;292.00;292.00;0.0;Conforme
FA00769981;03082158894;Laurent;Céline;2026;1;658.22;504.91;504.91;0.0;Conforme
FA00746022;79050170982;Rivière;Thomas;2026;1;2490.93;1764.57;1764.57;0.0;Conforme
FA00768431;00041328660;Giraud;Bilal;2026;1;6882.89;4213.74;4213.74;0.0;Conforme
FA00755727;03072508780;Bernard;Sébastien;2026;1;3255.47;2244.73;1459.08;35.0;EcartAControler
FA00753158;81090243211;Fabre;Olivier;2026;1;840.64;651.77;651.77;0.0;Conforme
FA00732915;94090180142;Joly;Nicolas;2026;1;1230.37;907.30;907.30;0.0;Conforme
FA00763171;04030573525;Roger;Mehdi;2026;1;842.08;624.01;624.01;0.0;Conforme
FA00655210;94012666353;Rey;Louis;2026;1;4572.03;2879.19;2879.19;0.0;Conforme
FA00766768;80111788670;Roussel;Émilie;2026;1;5370.60;3455.68;3455.68;0.0;Conforme
FA00763773;99060552192;Meunier;Nassim;2026;1;2494.45;1759.58;1759.58;0.0;Conforme
FA00767511;95011974508;Leclerc;Benjamin;2026;1;;1402.08;1402.08;0.0;DeclareSansBCSS
FA00686524;84041966671;Nguyen;Nicolas;2026;1;7778.52;4459.43;4459.43;0.0;Conforme
FA00710965;89111177070;Brunet;Anissa;2026;1;9534.39;5611.53;5611.53;0.0;Conforme
FA00710966;87081760886;Gautier;Adam;2026;1;1760.99;1310.66;1310.66;0.0;Conforme
FA00697199;84041427431;Lambert;Sébastien;2026;1;2054.17;1486.40;1486.40;0.0;Conforme
FA00751022;81012162070;Joly;Bilal;2026;1;2926.12;1961.70;1961.70;0.0;Conforme
FA00728695;2090954991;Arnaud;Karim;2026;1;5718.91;3650.31;3650.31;0.0;Conforme
FA00733197;110429876;François;Claire;2026;1;2300.80;1678.10;1678.10;0.0;Conforme
FA00736070;89040199202;Martin;Youssef;2026;1;5816.37;3755.98;2441.39;35.0;EcartAControler
FA00767582;82153881;Aubert;Pierre;2026;1;434.39;341.46;341.46;0.0;Conforme
FA00725525;81091899040;Nguyen;Marine;2026;1;7889.54;4366.00;4366.00;0.0;Conforme
FA00745302;91092779182;Gautier;Mathieu;2026;1;1402.74;1039.31;1039.31;0.0;Conforme
FA00763612;80051755073;Lambert;Sébastien;2026;1;1599.49;1187.33;1187.33;0.0;Conforme
FA00748045;85071261484;Simon;Nadia;2026;1;3906.71;2632.71;1711.26;35.0;EcartAControler
FA00700890;99121572122;Olivier;Samira;2026;1;6012.71;3545.05;3545.05;0.0;Conforme
FA00721886;04122632265;Rivière;Fatima;2026;1;2390.36;1713.21;1713.21;0.0;Conforme
FA00745005;90020569787;Gérard;Olivier;2026;1;9486.19;5542.05;5542.05;0.0;Conforme
FA00730650;84042679028;Masson;Thomas;2026;1;8712.58;5247.51;5247.51;0.0;Conforme
FA00768348;93042472452;Leroy;Sophie;2026;1;2636.87;1881.20;0.00;100.0;BcssSansDeclaration
FA00702220;85101526573;Renard;Romain;2026;1;2020.06;1456.60;1456.60;0.0;Conforme
FA00752607;88040760987;Vidal;Romain;2026;1;3426.77;2361.02;2361.02;0.0;Conforme
FA00731529;95080781853;Moreau;Bilal;2026;1;1134.18;835.00;0.00;100.0;BcssSansDeclaration
FA00671606;99062192185;Rousseau;Fatima;2026;1;1897.96;1375.90;1375.90;0.0;Conforme
FA00677410;95032338865;Garcia;Thomas;2026;1;5156.90;3387.11;3387.11;0.0;Conforme
FA00734828;84121092442;Garnier;Yasmina;2026;1;232.34;184.19;184.19;0.0;Conforme
FA00734156;86022634912;Gautier;Fatima;2026;1;1057.38;719.16;719.16;0.0;Conforme
FA00731641;85091073339;Meunier;Marine;2026;1;;4188.63;4188.63;0.0;DeclareSansBCSS
FA00739615;76081861413;Giraud;Sébastien;2026;1;3551.61;2413.86;2413.86;0.0;Conforme
FA00754630;84051760901;Philippe;Olivier;2026;1;8957.94;5256.57;5256.57;0.0;Conforme
FA00739616;1091252207;Fabre;Marine;2026;1;5446.23;3528.32;3528.32;0.0;Conforme
FA00739377;90072525066;Lemaire;Yasmina;2026;1;6462.35;3740.36;3740.36;0.0;Conforme
FA00706581;21855515;Roy;Mehdi;2026;1;4155.51;2742.08;2742.08;0.0;Conforme
FA00761387;86042622058;Blanc;Salima;2026;1;1139.12;795.27;795.27;0.0;Conforme
FA00753066;77122070706;Roger;Youssef;2026;1;7141.53;4475.32;4475.32;0.0;Conforme
FA00759634;82090659243;Garcia;Chloé;2026;1;2719.27;1915.19;1244.88;35.0;EcartAControler
FA00766844;87042164892;Lambert;Benjamin;2026;1;5052.77;3285.23;3285.23;0.0;Conforme
FA00742426;88112880289;Payet;Nicolas;2026;1;631.98;491.35;491.35;0.0;Conforme
FA00633220;03040723959;Blanchard;Élise;2026;1;1077.22;829.64;829.64;0.0;Conforme
FA00739345;83041116614;Michel;Grégory;2026;1;6642.85;4092.86;4092.86;0.0;Conforme
FA00709737;90101076720;François;Karim;2026;1;1086.84;796.61;796.61;0.0;Conforme
FA00719431;94052040633;Mercier;Damien;2026;1;1230.13;829.28;829.28;0.0;Conforme
FA00713623;92110611763;Muller;Marine;2026;1;357.63;278.90;278.90;0.0;Conforme
FA00737874;01112767203;Petit;Laura;2026;1;8991.67;5308.78;5308.78;0.0;Conforme
FA00741092;62652923;Gauthier;Bilal;2026;1;7981.25;4798.57;4798.57;0.0;Conforme
FA00744099;86110334887;Barbier;Mathieu;2026;1;895.35;696.67;696.67;0.0;Conforme
FA00734769;98020833740;Blanchard;Fatima;2026;1;;3143.84;3143.84;0.0;DeclareSansBCSS
FA00764715;00012667734;Michel;Camille;2026;1;780.88;591.95;591.95;0.0;Conforme
FA00774179;89010796324;Gautier;Mehdi;2026;1;4457.24;2993.20;2993.20;0.0;Conforme
FA00761475;87081323297;Lacroix;Élise;2026;1;8161.47;4860.62;4860.62;0.0;Conforme
FA00759312;95010729740;Rivière;Sébastien;2026;1;10447.10;5954.18;5954.18;0.0;Conforme
FA00673580;93111912475;Joly;Cédric;2026;1;4391.85;2776.00;2776.00;0.0;Conforme
FA00747473;92062398112;Lambert;Anissa;2026;1;3984.61;2713.94;2713.94;0.0;Conforme
FA00687795;00060897421;Benoit;Fatima;2026;1;7637.56;4702.19;4702.19;0.0;Conforme
FA00713355;04101120734;Petit;Leïla;2026;1;11444.28;6440.37;6440.37;0.0;Conforme
FA00751818;03092353990;Fontaine;Chloé;2026;1;2699.99;1912.69;1912.69;0.0;Conforme
FA00766601;12936463;Dumont;Samira;2026;1;3222.80;2283.26;1484.12;35.0;EcartAControler
FA00725102;82122562246;Giraud;Nicolas;2026;1;2774.18;1973.32;1973.32;0.0;Conforme
FA00747426;88022750562;Lacroix;Aïcha;2026;1;8449.40;4647.50;4647.50;0.0;Conforme
FA00736748;03021179647;Fontaine;Thomas;2026;1;1457.45;1045.23;1045.23;0.0;Conforme
FA00715368;94070674729;Lucas;Marine;2026;1;2556.02;1575.30;1575.30;0.0;Conforme
FA00689242;95050121836;Arnaud;Youssef;2026;1;354.61;274.76;178.59;35.0;EcartAControler
FA00688755;83040815914;Leclerc;Mathieu;2026;1;8895.81;5297.60;5297.60;0.0;Conforme
FA00749309;82021498243;Rivière;Salima;2026;1;7086.79;4421.97;4421.97;0.0;Conforme
FA00735345;99051357978;Caron;Olivier;2026;1;2651.92;1825.31;1825.31;0.0;Conforme
FA00700170;82021885946;Lefebvre;Cédric;2026;1;885.16;660.40;660.40;0.0;Conforme
FA00589424;92090649262;Martin;Marine;2026;1;873.43;670.10;670.10;0.0;Conforme
FA00740845;80122747987;Lefebvre;Manon;2026;1;5310.20;3402.94;3402.94;0.0;Conforme
FA00731792;83030944084;Fontaine;Bilal;2026;1;4667.94;3055.23;3055.23;0.0;Conforme
FA00721744;81062401736;Robin;Bilal;2026;1;5870.09;3525.98;3525.98;0.0;Conforme
FA00722845;2020153307;Gérard;Sarah;2026;1;2955.60;2097.28;2097.28;0.0;Conforme
FA00756219;97121173883;Dufour;Laura;2026;1;2149.23;1575.04;1575.04;0.0;Conforme
FA00352130;86092818667;Nguyen;Aurélie;2026;1;2007.17;1408.36;1408.36;0.0;Conforme
FA00651426;113064318;Blanchard;Aïcha;2026;1;2653.64;1911.98;1242.79;35.0;EcartAControler
FA00733945;85011951528;Giraud;Grégory;2026;1;1643.62;1195.45;1195.45;0.0;Conforme
FA00738007;95012545422;Aubert;Youssef;2026;1;11355.83;6422.42;6422.42;0.0;Conforme
FA00694430;95081728790;Lucas;Anissa;2026;1;3933.40;2656.27;2656.27;0.0;Conforme
FA00742072;02100305989;Garcia;Nadia;2026;1;1244.97;938.10;938.10;0.0;Conforme
FA00765677;87011164682;Bernard;Yasmina;2026;1;1304.48;966.98;966.98;0.0;Conforme
FA00759333;97030264493;Garnier;Claire;2026;1;;1827.40;1827.40;0.0;DeclareSansBCSS
FA00681474;01062408365;Blanc;Émilie;2026;1;4023.14;2699.66;2699.66;0.0;Conforme
FA00769049;95080668027;Meunier;Hugo;2026;1;3798.06;2398.47;2398.47;0.0;Conforme
FA00759103;3062452850;Barbier;Vincent;2026;1;4972.31;3247.52;3247.52;0.0;Conforme
FA00708940;90030912066;Benoit;Céline;2026;1;7251.18;4479.21;4479.21;0.0;Conforme
FA00734650;99012804834;Henry;Maxime;2026;1;906.40;656.31;426.60;35.0;EcartAControler
FA00690180;92082875109;Caron;Nora;2026;1;1410.82;1043.99;1043.99;0.0;Conforme
FA00755530;02041947227;Renaud;Mehdi;2026;1;3265.33;2293.23;1490.59;35.0;EcartAControler
FA00735979;99091583977;Renard;Émilie;2026;1;2466.72;1492.61;1492.61;0.0;Conforme
FA00705078;86062334933;Brunet;Romain;2026;1;4133.46;2621.34;2621.34;0.0;Conforme
FA00705077;88091817532;Clément;Céline;2026;1;;2742.38;2742.38;0.0;DeclareSansBCSS
FA00754396;83122488825;Meyer;Marine;2026;1;1993.17;1385.09;1385.09;0.0;Conforme
FA00751137;83041643976;Denis;Manon;2026;1;;1555.76;1555.76;0.0;DeclareSansBCSS
FA00724496;82032461520;Gaillard;Marine;2026;1;2155.73;1347.79;1347.79;0.0;Conforme
FA00764160;95052372632;Gautier;Valérie;2026;1;4305.84;2727.67;2727.67;0.0;Conforme
FA00765766;02010951668;Roussel;Karim;2026;1;2479.66;1790.50;1790.50;0.0;Conforme
FA00749476;80122658610;Mercier;Ibrahim;2026;1;2608.81;1782.42;1782.42;0.0;Conforme
FA00678740;90329201;Philippe;Amélie;2026;1;5578.40;3331.21;3331.21;0.0;Conforme
FA00749420;90090367029;Morin;Valérie;2026;1;2250.44;1617.93;1617.93;0.0;Conforme
FA00734489;86112709112;Denis;Mehdi;2026;1;505.54;397.25;397.25;0.0;Conforme
FA00689213;81092650690;Mercier;Nassim;2026;1;539.46;404.21;404.21;0.0;Conforme
FA00620096;89080137763;Garcia;Adam;2026;1;2595.86;1880.19;1880.19;0.0;Conforme
FA00717061;95100245003;Fabre;Camille;2026;1;4158.16;2811.87;2811.87;0.0;Conforme
FA00722034;98051274617;Moreau;Céline;2026;1;1719.59;1228.42;1228.42;0.0;Conforme
FA00665475;95051281282;Moreau;Grégory;2026;1;4735.69;3076.39;3076.39;0.0;Conforme
FA00733918;99022855222;Lacroix;Ibrahim;2026;1;2160.66;1570.42;1570.42;0.0;Conforme
FA00757544;75022456909;Legrand;Nadia;2026;1;2743.83;1962.58;1962.58;0.0;Conforme
FA00758034;00032299445;Fontaine;Pierre;2026;1;13813.17;7708.43;7708.43;0.0;Conforme
FA00727674;72090961511;Picard;Quentin;2026;1;3556.88;2446.72;2446.72;0.0;Conforme
FA00749785;91011691340;Morin;Salima;2026;1;13809.11;7810.10;7810.10;0.0;Conforme
FA00710970;87051280617;Dumont;Leïla;2026;1;4137.07;2786.37;2786.37;0.0;Conforme
FA00684221;98082498917;Lemaire;Grégory;2026;1;2805.20;1863.18;1863.18;0.0;Conforme
FA00671893;88092669251;Morin;Charlotte;2026;1;2548.53;1744.30;1133.80;35.0;EcartAControler
FA00751495;98000325762;Legrand;Vincent;2026;1;2814.56;1992.58;1992.58;0.0;Conforme
FA00707965;1020748350;Durand;Laura;2026;1;330.36;248.67;248.67;0.0;Conforme
FA00707964;3071048337;Gauthier;Grégory;2026;1;719.09;546.13;546.13;0.0;Conforme
FA00717879;94022177105;Perrin;Antoine;2026;1;3648.96;2101.85;2101.85;0.0;Conforme
FA00677006;96020563581;Brun;Charlotte;2026;1;1386.30;1027.87;1027.87;0.0;Conforme
FA00764858;84053155226;Meunier;Aïcha;2026;1;;2243.15;2243.15;0.0;DeclareSansBCSS
FA00765820;84012670196;Blanc;Nora;2026;1;4321.48;2861.40;2861.40;0.0;Conforme
FA00765994;84092234447;Rousseau;Anissa;2026;1;7984.54;4754.25;4754.25;0.0;Conforme
FA00725922;96102062684;Dumont;Vincent;2026;1;8129.60;4886.71;4886.71;0.0;Conforme
FA00752456;91041694826;Durand;Damien;2026;1;5499.13;3546.47;3546.47;0.0;Conforme
FA00749621;04012248344;Mercier;Mehdi;2026;1;3128.44;2185.41;2185.41;0.0;Conforme
FA00749779;00082477644;Fontaine;Pierre;2026;1;3127.94;2061.39;2061.39;0.0;Conforme
FA00748736;95030478841;Leroy;Benjamin;2026;1;4116.86;2622.05;1704.33;35.0;EcartAControler
FA00687166;01042466353;Arnaud;Anissa;2026;1;9930.81;5787.37;5787.37;0.0;Conforme
FA00665744;80092808146;Garnier;Valérie;2026;1;915.98;685.67;685.67;0.0;Conforme
FA00642460;83081819594;Lacroix;Justine;2026;1;1469.36;1046.69;1046.69;0.0;Conforme
FA00705647;95042686884;Blanchard;Mathieu;2026;1;3093.67;2035.70;2035.70;0.0;Conforme
FA00748869;99011389426;Brunet;Anissa;2026;1;965.84;723.79;723.79;0.0;Conforme
FA00750026;87111225330;Garcia;Aïcha;2026;1;4750.36;3123.33;3123.33;0.0;Conforme
FA00651567;97022402941;Lambert;Aïcha;2026;1;4478.21;3001.02;3001.02;0.0;Conforme
FA00724940;80080618018;Clément;Camille;2026;1;4235.74;2894.30;2894.30;0.0;Conforme
FA00677405;83042958327;Moreau;Sébastien;2026;1;231.39;179.69;179.69;0.0;Conforme
FA00690179;98072771993;Picard;Nora;2026;1;2330.10;1681.08;1681.08;0.0;Conforme
FA00757943;04080167546;Durand;Nicolas;2026;1;2507.28;1513.70;1513.70;0.0;Conforme
FA00744159;89060582563;Simon;Laura;2026;1;7463.71;4608.67;0.00;100.0;BcssSansDeclaration
FA00764280;82112892831;Roy;Hugo;2026;1;1921.89;1338.86;1338.86;0.0;Conforme
FA00683379;00011511949;Guérin;Aïcha;2026;1;11655.91;6489.81;6489.81;0.0;Conforme
FA00661101;04040109516;Dufour;Thomas;2026;1;6251.06;3928.58;0.00;100.0;BcssSansDeclaration
FA00761039;92081963012;Roussel;Aïcha;2026;1;6160.30;3891.49;3891.49;0.0;Conforme
FA00724049;00092760931;Brunet;Anissa;2026;1;7715.81;4694.30;4694.30;0.0;Conforme
FA00711914;77020156665;Marie;Benjamin;2026;1;2273.01;1579.67;1579.67;0.0;Conforme
FA00707447;95040107476;Guérin;Mehdi;2026;1;6298.23;3939.05;3939.05;0.0;Conforme
FA00719186;82042563475;Rey;Aïcha;2026;1;543.32;423.86;423.86;0.0;Conforme
FA00718367;95070243101;Durand;Justine;2026;1;8926.53;5254.46;5254.46;0.0;Conforme
FA00767950;97112353219;Lemoine;Valérie;2026;1;3910.24;2660.30;2660.30;0.0;Conforme
FA00672180;98122136580;François;Charlotte;2026;1;3648.96;2496.72;2496.72;0.0;Conforme
FA00702109;86092126405;Blanc;Mehdi;2026;1;3396.21;2247.36;2247.36;0.0;Conforme
FA00767025;00040748145;Fabre;Quentin;2026;1;10952.91;6298.57;6298.57;0.0;Conforme
FA00724860;83010890820;Martin;Adam;2026;1;8325.99;4961.44;3224.93;35.0;EcartAControler
FA00761156;80112140642;Aubert;Salima;2026;1;1095.46;748.03;748.03;0.0;Conforme
FA00746089;84080925831;Simon;Camille;2026;1;2736.86;1914.29;1914.29;0.0;Conforme
FA00713573;00091203783;Renaud;Justine;2026;1;4235.87;2884.88;2884.88;0.0;Conforme
FA00718060;2000036002;Legrand;Inès;2026;1;2012.44;1482.19;1482.19;0.0;Conforme
FA00730068;98042108315;Aubert;Élise;2026;1;4278.74;2876.27;2876.27;0.0;Conforme
FA00723353;83120261090;Marie;Rachid;2026;1;4231.81;2835.02;2835.02;0.0;Conforme
FA00763587;81102894286;Olivier;Sophie;2026;1;2270.91;1553.22;1553.22;0.0;Conforme
FA00763697;83071094958;Meyer;Salima;2026;1;4217.53;2873.06;2873.06;0.0;Conforme
FA00652523;04020792658;Fabre;Louis;2026;1;1240.53;840.14;840.14;0.0;Conforme
FA00715148;92051428006;Brunet;Justine;2026;1;;3939.41;3939.41;0.0;DeclareSansBCSS
FA00752791;03120183488;Masson;François;2026;1;2010.17;1399.69;1399.69;0.0;Conforme
FA00744860;89062972426;Olivier;Nicolas;2026;1;5085.89;3306.27;3306.27;0.0;Conforme
FA00693027;85051490213;Denis;Romain;2026;1;1775.00;1321.26;1321.26;0.0;Conforme
FA00696218;83070666178;Masson;Pauline;2026;1;3062.32;2135.92;2135.92;0.0;Conforme
FA00730592;74011572102;Barbier;Nora;2026;1;2.67;2.15;2.15;0.0;Conforme
FA00684233;71092769252;Lambert;Inès;2026;1;4237.12;2844.35;2844.35;0.0;Conforme
FA00647031;87022677394;Roger;Grégory;2026;1;4877.36;3020.84;3020.84;0.0;Conforme
FA00742481;03091612238;Mercier;Charlotte;2026;1;3821.97;2561.42;2561.42;0.0;Conforme
FA00734486;83111248406;Gérard;Manon;2026;1;2215.61;1583.86;1583.86;0.0;Conforme
FA00684409;02022813085;Blanchard;Bilal;2026;1;3906.38;2210.19;1436.62;35.0;EcartAControler
FA00740773;92042656236;Caron;Élise;2026;1;2336.89;1628.15;1628.15;0.0;Conforme
FA00759776;90092773916;Dumas;Mehdi;2026;1;4721.23;3144.27;3144.27;0.0;Conforme
FA00763121;02021748164;Colin;Sophie;2026;1;5117.43;3308.14;3308.14;0.0;Conforme
FA00751033;00081776571;Morin;Antoine;2026;1;2984.88;2026.82;2026.82;0.0;Conforme
FA00746104;96042168055;Gaillard;Samira;2026;1;921.24;649.06;0.00;100.0;BcssSansDeclaration
FA00647979;96082823824;Garnier;Anissa;2026;1;2093.38;1356.80;1356.80;0.0;Conforme
